amount,customerAvgAmount,transactionsLast10Min,transactionsLast24Hours,failedAttempts,accountAge,isNewDevice,isNewIp,previousFraudCount,paymentMethod,currency,isFraud,transactionId,customerId
101.95,86.79,0,2,0,106,0,0,0,UPI,EUR,0,TXN_103136,CUS_5188
144.65,139.47,0,2,1,312,0,0,0,WALLET,INR,0,TXN_103752,CUS_7963
173.4,99.5,0,4,1,58,1,0,0,CARD,INR,0,TXN_112750,CUS_1919
110.39,88.17,0,0,0,58,0,0,0,CARD,INR,0,TXN_100909,CUS_6504
84.57,76.64,1,2,0,49,0,0,0,CARD,INR,0,TXN_100490,CUS_3905
13.32,23.87,2,8,0,114,0,0,0,CARD,INR,0,TXN_103315,CUS_5262
24.17,52.23,0,4,0,49,0,0,0,CARD,USD,0,TXN_109333,CUS_7073
147.02,140.42,0,0,0,605,0,1,0,UPI,USD,0,TXN_100521,CUS_3978
91.01,89.47,1,2,1,115,0,0,0,CARD,USD,0,TXN_108726,CUS_9579
360.22,249.78,0,2,0,141,0,0,0,CARD,INR,0,TXN_103685,CUS_5581
18.02,44.24,1,5,0,1114,0,1,0,CARD,EUR,0,TXN_100122,CUS_4005
248.65,302.82,0,0,0,116,0,0,0,CARD,INR,0,TXN_100983,CUS_1949
133.51,87.83,0,0,0,128,0,0,0,UPI,INR,0,TXN_100200,CUS_2911
149.31,109.93,0,4,1,435,0,0,0,CARD,USD,0,TXN_110265,CUS_1457
90.63,70.78,1,3,0,186,0,0,0,UPI,USD,0,TXN_101279,CUS_2695
311.12,165.6,0,2,0,45,0,0,0,CARD,INR,0,TXN_100652,CUS_8908
141.13,122.5,0,1,0,475,0,0,0,CARD,USD,0,TXN_109922,CUS_7547
66.76,51.57,1,2,0,441,0,0,0,UPI,USD,0,TXN_105742,CUS_6951
313.88,354.23,0,1,0,200,0,1,0,NET_BANKING,INR,0,TXN_103360,CUS_9026
105.24,84.5,0,0,0,239,0,1,0,UPI,INR,0,TXN_106522,CUS_8661
105.97,104.13,0,2,0,154,0,1,0,NET_BANKING,INR,0,TXN_107298,CUS_4303
100.48,141.05,1,4,0,385,0,0,0,UPI,INR,0,TXN_104594,CUS_6384
82.4,49.09,1,1,0,274,0,0,0,UPI,INR,0,TXN_104289,CUS_7241
197.28,146.54,0,4,0,209,0,0,0,CARD,INR,0,TXN_100712,CUS_7710
63.83,96.57,0,1,0,65,0,0,0,UPI,INR,0,TXN_103723,CUS_1551
22.28,39.15,0,1,1,655,0,0,0,UPI,INR,0,TXN_102989,CUS_4139
795.5,567.14,0,2,0,407,0,0,0,CARD,INR,0,TXN_114396,CUS_5655
180.59,194.79,0,1,0,304,0,0,0,CARD,INR,0,TXN_105683,CUS_1854
86.99,68.57,1,4,0,326,1,1,0,CARD,INR,0,TXN_106411,CUS_4252
193.93,113.17,0,3,1,869,0,0,0,CARD,INR,0,TXN_107291,CUS_1359
11.74,32.11,0,2,0,77,0,0,0,UPI,INR,0,TXN_110167,CUS_3388
152.79,152.26,1,5,0,206,0,0,0,CARD,INR,0,TXN_105292,CUS_4157
163.46,94.35,0,1,0,836,0,0,0,UPI,USD,0,TXN_110721,CUS_6936
71.47,62.11,0,4,0,109,0,0,0,UPI,INR,0,TXN_111850,CUS_5800
301.12,217.81,0,1,0,1334,0,0,0,CARD,INR,0,TXN_105217,CUS_3459
366.37,338.29,0,1,0,112,1,0,0,WALLET,INR,0,TXN_111056,CUS_9122
105.91,101.81,0,1,1,324,1,0,0,WALLET,EUR,0,TXN_114300,CUS_6907
64.36,61.27,0,5,0,542,0,0,0,CARD,INR,0,TXN_103054,CUS_3496
29.21,29.87,0,3,0,1145,0,1,0,UPI,INR,0,TXN_103573,CUS_4126
76.07,103.05,0,2,0,138,0,0,0,NET_BANKING,USD,0,TXN_100448,CUS_3120
50.45,84.8,0,3,0,645,0,0,0,UPI,INR,0,TXN_107068,CUS_7343
238.43,224.97,0,4,0,156,0,0,0,WALLET,USD,0,TXN_110780,CUS_5916
477.4,541.79,0,2,0,266,0,0,0,CARD,USD,0,TXN_103515,CUS_6926
295.96,167.35,0,2,0,260,0,0,0,CARD,USD,0,TXN_113042,CUS_6988
68.82,104.68,0,4,0,275,1,0,0,CARD,USD,0,TXN_105875,CUS_5061
125.51,99.98,1,6,0,78,0,0,0,UPI,INR,0,TXN_111342,CUS_4375
55.55,49.04,2,4,0,174,1,0,0,UPI,USD,0,TXN_106917,CUS_4147
95.09,91.12,0,5,0,113,0,0,0,CARD,INR,0,TXN_101253,CUS_1261
162.09,149.93,0,0,0,41,0,0,0,CARD,USD,0,TXN_109049,CUS_2390
125.78,112.37,0,1,0,602,0,0,0,UPI,INR,0,TXN_108370,CUS_2147
118.8,171.19,2,7,0,313,0,0,0,UPI,USD,0,TXN_101767,CUS_4079
123.2,91.75,1,4,1,1691,0,0,0,CARD,INR,0,TXN_100443,CUS_4875
266.56,293.74,0,1,0,143,0,0,0,UPI,USD,0,TXN_113653,CUS_4569
95.32,77.49,0,1,0,146,1,0,0,UPI,USD,0,TXN_107690,CUS_4970
1074.73,643.91,0,1,1,93,0,0,0,NET_BANKING,INR,0,TXN_100567,CUS_9047
38.29,91.29,0,3,0,305,0,0,0,CARD,INR,0,TXN_106716,CUS_9421
72.44,74.37,0,2,0,203,0,0,0,UPI,INR,0,TXN_105148,CUS_1606
100.96,123.86,0,1,0,83,0,0,0,CARD,INR,0,TXN_102310,CUS_7194
102.82,99.93,1,5,0,428,0,0,0,UPI,INR,0,TXN_100072,CUS_3551
325.34,312.52,1,3,0,313,0,0,0,WALLET,INR,0,TXN_102912,CUS_6919
92.28,71.51,0,2,0,354,0,0,0,WALLET,INR,0,TXN_104866,CUS_8726
118.5,125.48,0,3,0,56,0,0,0,CARD,INR,0,TXN_108268,CUS_1283
98.94,103.02,0,1,0,36,0,0,0,UPI,USD,0,TXN_102463,CUS_1451
297.7,293.33,0,0,0,827,0,0,0,UPI,INR,0,TXN_111668,CUS_9823
187.51,162.03,0,1,0,43,0,0,0,CARD,INR,0,TXN_107442,CUS_6530
124.85,145.27,1,3,0,1348,0,0,0,CARD,INR,0,TXN_111487,CUS_2068
146.21,107.62,0,0,0,437,0,1,0,WALLET,INR,0,TXN_106457,CUS_9970
132.07,113.46,0,1,0,148,0,0,0,CARD,INR,0,TXN_107935,CUS_9846
698.58,77.29,3,5,3,36,1,1,2,WALLET,USD,1,TXN_114200,CUS_5839
70.94,136.43,0,0,0,631,0,1,0,CARD,INR,0,TXN_101570,CUS_9912
72.38,45.7,1,1,0,827,0,0,0,CARD,USD,0,TXN_105545,CUS_3927
66.61,60.12,1,2,1,68,0,0,0,UPI,INR,0,TXN_109338,CUS_3276
247.65,215.37,0,3,0,58,0,0,0,UPI,INR,0,TXN_112526,CUS_1136
27.36,24.32,0,1,1,417,0,0,0,UPI,EUR,0,TXN_102252,CUS_2495
89.1,63.87,0,1,1,389,0,0,0,UPI,INR,0,TXN_107320,CUS_1309
62.17,82.64,0,0,0,181,0,0,0,CARD,INR,0,TXN_104313,CUS_2360
187.0,197.65,0,3,0,849,0,0,0,CARD,INR,0,TXN_107401,CUS_4035
23.15,54.4,0,1,0,703,0,0,0,CARD,INR,0,TXN_106053,CUS_2510
32.82,33.86,1,3,0,801,0,0,0,CARD,INR,0,TXN_100236,CUS_6736
88.18,80.03,0,1,0,906,0,1,0,WALLET,INR,0,TXN_109067,CUS_6723
413.41,304.17,0,3,1,537,0,0,0,UPI,INR,0,TXN_104485,CUS_2489
71.08,50.75,1,1,0,55,0,0,0,UPI,INR,0,TXN_105728,CUS_1324
176.95,113.0,1,2,1,440,0,0,0,UPI,USD,0,TXN_107118,CUS_1406
46.71,52.41,0,5,0,182,0,0,0,UPI,INR,0,TXN_109289,CUS_8375
37.55,41.19,0,3,0,1015,0,0,0,CARD,INR,0,TXN_109038,CUS_4057
81.89,100.9,0,2,0,580,0,0,0,UPI,EUR,0,TXN_103775,CUS_8967
123.17,84.99,0,3,1,263,0,0,0,CARD,INR,0,TXN_100377,CUS_8129
76.47,60.88,0,2,0,54,0,0,0,CARD,USD,0,TXN_108976,CUS_8082
565.8,532.73,0,0,0,445,0,0,0,UPI,INR,0,TXN_106604,CUS_5101
29.63,35.56,0,2,0,735,0,1,0,CARD,INR,0,TXN_101765,CUS_8372
148.21,154.23,1,1,0,321,0,0,0,CARD,USD,0,TXN_112155,CUS_4259
174.53,229.92,0,1,0,251,0,0,0,CARD,INR,0,TXN_108918,CUS_1034
82.19,94.96,0,2,1,357,0,0,0,CARD,USD,0,TXN_107317,CUS_5728
45.53,31.79,1,6,0,411,1,0,0,CARD,INR,0,TXN_101350,CUS_5566
40.08,31.39,1,5,0,309,0,0,0,UPI,EUR,0,TXN_105697,CUS_6339
100.96,96.27,0,1,0,234,0,0,0,UPI,USD,0,TXN_110367,CUS_9377
75.6,67.82,0,2,0,174,0,0,0,CARD,EUR,0,TXN_104307,CUS_9879
413.88,80.22,1,11,6,102,0,1,0,CARD,EUR,1,TXN_107407,CUS_4086
598.79,52.36,3,12,1,134,1,1,1,WALLET,INR,1,TXN_102812,CUS_2646
160.13,183.05,0,0,0,148,0,0,0,CARD,EUR,0,TXN_100671,CUS_7373
316.88,324.93,0,1,0,369,0,0,0,UPI,INR,0,TXN_109547,CUS_6896
388.96,430.35,0,3,0,90,1,1,0,CARD,INR,0,TXN_113372,CUS_4412
22.29,92.79,0,1,0,471,0,0,0,WALLET,INR,0,TXN_104781,CUS_1051
227.41,213.56,0,2,0,186,1,0,0,UPI,USD,0,TXN_109252,CUS_6241
65.28,58.48,0,7,0,172,0,0,0,UPI,USD,0,TXN_113415,CUS_4036
131.39,175.81,0,0,0,419,0,0,0,WALLET,USD,0,TXN_106423,CUS_3701
234.09,263.41,0,1,0,71,0,0,0,CARD,INR,0,TXN_106554,CUS_2074
202.04,252.82,0,0,0,158,0,0,0,WALLET,INR,0,TXN_113926,CUS_4893
221.81,311.08,0,2,0,42,0,0,0,UPI,INR,0,TXN_104425,CUS_9145
151.43,101.13,0,3,0,844,0,0,0,CARD,EUR,0,TXN_110455,CUS_2718
73.23,52.57,0,1,0,61,0,0,0,WALLET,INR,0,TXN_100282,CUS_7737
144.12,323.16,0,3,0,1253,0,0,0,CARD,USD,0,TXN_112104,CUS_8223
185.93,93.05,0,1,0,182,0,0,0,UPI,USD,0,TXN_100346,CUS_5026
23.83,36.16,0,2,0,365,0,0,0,CARD,USD,0,TXN_101112,CUS_9074
33.39,30.02,2,4,1,308,0,0,0,NET_BANKING,INR,0,TXN_102280,CUS_8269
48.96,48.7,0,1,0,419,0,0,0,NET_BANKING,INR,0,TXN_101362,CUS_2718
242.6,235.33,0,0,0,153,0,0,0,UPI,INR,0,TXN_112784,CUS_3333
109.36,99.49,0,5,0,86,0,0,0,CARD,INR,0,TXN_114275,CUS_1460
159.15,168.59,0,4,0,261,1,0,0,UPI,INR,0,TXN_114051,CUS_8446
40.28,62.25,0,3,0,814,0,1,0,UPI,INR,0,TXN_113600,CUS_5730
83.75,190.96,0,5,0,383,0,0,0,UPI,INR,0,TXN_108954,CUS_7042
23.79,52.65,0,3,0,263,0,1,0,UPI,USD,0,TXN_102779,CUS_6956
27.96,32.61,1,3,0,118,1,0,0,UPI,INR,0,TXN_110637,CUS_2603
280.91,482.01,0,3,0,43,0,0,0,WALLET,INR,0,TXN_107671,CUS_8969
151.45,129.3,0,3,0,147,0,0,0,CARD,EUR,0,TXN_102041,CUS_3134
64.28,106.09,1,4,0,461,0,0,0,CARD,EUR,0,TXN_103312,CUS_1287
56.31,91.44,1,6,0,378,0,0,0,WALLET,EUR,0,TXN_104335,CUS_4762
67.25,79.06,3,4,0,336,0,0,0,NET_BANKING,INR,0,TXN_103686,CUS_2732
83.48,124.0,0,3,0,394,1,0,0,UPI,USD,0,TXN_110544,CUS_7308
116.72,90.97,0,3,0,580,0,0,0,UPI,INR,0,TXN_111934,CUS_8657
88.94,70.92,0,2,0,360,0,0,0,CARD,INR,0,TXN_104464,CUS_2816
145.29,153.93,1,2,0,49,0,0,0,UPI,INR,0,TXN_109986,CUS_2365
41.26,56.05,0,3,0,60,0,0,0,NET_BANKING,INR,0,TXN_102030,CUS_3576
90.28,103.18,1,6,0,537,0,0,0,NET_BANKING,INR,0,TXN_102832,CUS_8939
37.7,49.21,1,3,0,619,0,0,0,CARD,EUR,0,TXN_114035,CUS_6943
218.25,149.43,1,3,1,334,0,0,0,CARD,INR,0,TXN_101709,CUS_8814
21.81,22.88,0,4,1,760,0,0,0,NET_BANKING,USD,0,TXN_110202,CUS_8339
125.77,129.46,0,3,0,267,0,0,0,CARD,INR,0,TXN_113577,CUS_8260
75.34,87.94,0,2,0,279,0,0,0,UPI,INR,0,TXN_102780,CUS_3756
81.39,107.7,0,3,0,62,0,0,0,WALLET,INR,0,TXN_103940,CUS_6677
107.75,173.27,1,3,0,174,0,0,0,UPI,USD,0,TXN_113702,CUS_2461
96.99,96.04,0,1,0,85,0,0,0,CARD,USD,0,TXN_105651,CUS_8385
94.53,63.77,0,1,0,376,0,0,0,CARD,USD,0,TXN_101532,CUS_5685
265.64,131.29,0,2,0,425,1,0,0,CARD,INR,0,TXN_105429,CUS_7996
48.23,110.5,0,2,0,853,0,0,0,UPI,USD,0,TXN_114333,CUS_2769
43.08,40.38,1,2,0,46,0,0,0,UPI,USD,0,TXN_109925,CUS_2885
133.36,153.91,1,2,0,339,0,0,0,CARD,EUR,0,TXN_105188,CUS_2390
34.11,44.49,0,7,0,187,0,0,0,CARD,INR,0,TXN_112082,CUS_8851
131.61,121.35,0,1,0,59,0,0,0,CARD,USD,0,TXN_104753,CUS_7729
96.95,143.51,0,3,0,109,0,0,0,WALLET,INR,0,TXN_105662,CUS_5437
74.16,102.66,0,0,0,234,0,1,0,CARD,INR,0,TXN_107249,CUS_6262
65.3,213.79,1,2,0,195,1,0,0,CARD,INR,0,TXN_100860,CUS_7346
44.45,48.73,0,3,0,122,0,0,0,NET_BANKING,USD,0,TXN_101552,CUS_8961
267.08,150.64,0,2,0,265,0,0,0,UPI,USD,0,TXN_101216,CUS_2911
45.6,35.82,0,5,0,675,1,0,0,UPI,INR,0,TXN_108632,CUS_4923
306.17,39.82,5,14,4,59,1,1,0,CARD,USD,1,TXN_110946,CUS_3698
33.87,117.67,0,0,0,285,0,1,0,UPI,USD,0,TXN_109649,CUS_3319
77.31,66.56,0,0,0,262,1,0,0,CARD,USD,0,TXN_108332,CUS_5134
263.07,212.17,0,4,0,296,0,0,0,CARD,INR,0,TXN_100752,CUS_4431
72.13,70.02,0,0,0,494,0,0,0,CARD,INR,0,TXN_110906,CUS_2204
95.32,173.33,0,0,0,73,0,0,0,UPI,EUR,0,TXN_109893,CUS_5617
67.25,85.88,0,3,0,151,0,0,0,CARD,INR,0,TXN_106326,CUS_9518
65.31,88.76,0,5,0,293,0,0,0,UPI,USD,0,TXN_112803,CUS_7348
61.05,40.6,0,1,0,189,0,0,0,CARD,USD,0,TXN_106285,CUS_4263
96.31,94.8,0,0,0,162,0,1,0,NET_BANKING,USD,0,TXN_109100,CUS_6825
369.98,27.04,4,11,3,76,1,0,2,WALLET,EUR,1,TXN_109008,CUS_3753
36.0,44.62,0,0,1,231,0,0,0,CARD,INR,0,TXN_101625,CUS_4688
347.78,222.75,0,1,0,317,0,1,0,UPI,INR,0,TXN_107842,CUS_4502
62.84,105.53,1,3,0,532,0,0,0,UPI,USD,0,TXN_110176,CUS_1651
65.84,166.23,0,2,0,103,0,0,0,CARD,EUR,0,TXN_109884,CUS_1584
69.94,53.39,1,4,0,158,0,0,0,CARD,EUR,0,TXN_114006,CUS_3222
154.11,93.59,0,2,0,540,0,0,0,CARD,INR,0,TXN_113313,CUS_8660
112.66,111.96,0,1,0,232,0,0,0,UPI,USD,0,TXN_112432,CUS_6060
233.11,205.28,1,2,0,254,0,0,0,CARD,INR,0,TXN_113392,CUS_4447
132.06,153.75,2,2,0,108,0,0,0,CARD,USD,0,TXN_111315,CUS_4542
237.23,177.59,0,1,0,616,0,0,0,CARD,INR,0,TXN_114390,CUS_9600
244.75,205.39,0,1,0,160,0,0,0,CARD,INR,0,TXN_106159,CUS_5322
308.48,227.76,0,1,0,175,0,0,0,WALLET,INR,0,TXN_106456,CUS_8692
80.87,82.47,0,2,0,188,0,0,0,UPI,INR,0,TXN_102622,CUS_3527
264.54,180.67,0,4,0,558,0,1,0,CARD,INR,0,TXN_101468,CUS_3759
38.07,40.61,1,3,0,265,0,0,0,UPI,USD,0,TXN_102977,CUS_4185
92.72,156.0,0,1,0,235,0,1,0,UPI,INR,0,TXN_102694,CUS_2326
57.42,43.76,1,2,0,290,0,0,0,CARD,INR,0,TXN_111037,CUS_7426
279.93,211.08,0,1,0,496,0,0,0,UPI,USD,0,TXN_108313,CUS_4363
16.12,49.61,0,3,0,180,0,0,0,CARD,EUR,0,TXN_105720,CUS_2323
158.8,222.45,0,2,0,205,0,1,0,WALLET,EUR,0,TXN_107007,CUS_5787
82.5,70.11,1,1,0,109,0,0,0,CARD,INR,0,TXN_109744,CUS_2592
90.56,69.97,0,3,0,973,0,0,0,CARD,INR,0,TXN_109262,CUS_2970
31.43,41.26,0,1,0,201,0,1,0,UPI,INR,0,TXN_102181,CUS_1747
165.43,145.7,0,3,0,424,0,1,0,UPI,INR,0,TXN_112258,CUS_3012
111.45,102.93,0,2,0,311,0,0,0,NET_BANKING,INR,0,TXN_108834,CUS_6086
13.11,23.0,2,4,1,87,0,0,0,UPI,INR,0,TXN_100331,CUS_3673
13.88,21.98,1,5,0,70,0,0,0,UPI,USD,0,TXN_100742,CUS_9154
88.88,76.99,1,1,0,34,0,0,0,WALLET,INR,0,TXN_111928,CUS_8837
169.09,143.57,0,3,0,129,0,0,0,NET_BANKING,INR,0,TXN_101486,CUS_6433
94.8,83.39,0,4,0,279,0,0,0,UPI,USD,0,TXN_108451,CUS_5985
68.63,58.25,0,2,0,127,0,0,0,UPI,INR,0,TXN_108093,CUS_8819
108.85,76.59,1,1,0,662,0,0,0,UPI,INR,0,TXN_107588,CUS_9634
141.06,140.69,0,0,0,87,0,1,0,CARD,INR,0,TXN_108928,CUS_2180
36.77,54.48,0,4,1,453,0,1,0,CARD,USD,0,TXN_104147,CUS_2890
114.33,160.48,0,1,0,65,1,0,0,UPI,INR,0,TXN_114261,CUS_5340
61.97,41.61,0,2,0,274,0,0,0,CARD,USD,0,TXN_106265,CUS_6091
59.53,102.9,1,6,0,491,0,0,0,CARD,INR,0,TXN_107995,CUS_3234
95.75,71.68,0,1,0,65,0,0,0,CARD,INR,0,TXN_112829,CUS_5566
84.83,116.56,0,3,0,114,1,0,0,CARD,USD,0,TXN_109606,CUS_2278
36.05,58.79,0,5,0,160,0,0,0,CARD,USD,0,TXN_111073,CUS_2638
128.64,100.83,0,3,1,46,0,0,0,CARD,INR,0,TXN_106262,CUS_3294
107.36,115.97,0,2,0,174,1,1,0,CARD,USD,0,TXN_103916,CUS_6602
352.29,355.89,0,0,0,86,0,1,0,CARD,USD,0,TXN_105022,CUS_9765
202.57,161.27,0,4,0,169,0,0,0,UPI,INR,0,TXN_111213,CUS_7722
32.51,90.95,3,5,0,947,0,0,0,UPI,INR,0,TXN_113934,CUS_7054
209.93,52.58,3,6,7,30,1,1,1,CARD,USD,1,TXN_106360,CUS_9796
115.97,131.9,0,3,0,40,0,0,0,CARD,INR,0,TXN_102278,CUS_8354
168.53,125.31,0,2,0,64,0,0,0,CARD,INR,0,TXN_101134,CUS_1167
53.26,46.68,0,2,0,30,0,0,0,CARD,USD,0,TXN_114679,CUS_4028
271.25,296.99,0,2,0,181,1,0,0,UPI,USD,0,TXN_108258,CUS_3646
200.63,149.39,1,1,0,138,0,0,0,UPI,INR,0,TXN_107019,CUS_6657
57.48,47.73,0,1,0,52,0,0,0,NET_BANKING,INR,0,TXN_113186,CUS_5578
180.77,159.75,0,2,0,147,0,0,0,NET_BANKING,USD,0,TXN_108748,CUS_7448
76.83,82.0,0,2,0,30,0,1,0,NET_BANKING,USD,0,TXN_101890,CUS_2744
77.09,160.13,1,4,0,811,0,0,0,CARD,EUR,0,TXN_101401,CUS_9887
43.7,97.22,0,2,0,356,0,0,0,CARD,USD,0,TXN_105141,CUS_4088
85.62,110.66,0,1,0,109,0,0,0,UPI,INR,0,TXN_112124,CUS_6893
967.97,242.56,3,11,1,49,1,1,1,NET_BANKING,USD,1,TXN_100924,CUS_1031
462.51,279.48,0,1,0,428,0,0,0,CARD,USD,0,TXN_105776,CUS_3980
52.9,36.57,0,3,0,42,0,0,0,CARD,USD,0,TXN_101234,CUS_4495
43.41,84.14,1,3,0,40,0,0,0,CARD,INR,0,TXN_100217,CUS_5693
103.94,79.07,0,1,0,90,0,0,0,CARD,INR,0,TXN_104538,CUS_2131
41.88,76.83,0,1,0,129,1,0,0,UPI,INR,0,TXN_105665,CUS_6449
61.53,89.14,0,3,0,540,0,0,0,UPI,USD,0,TXN_113579,CUS_5702
122.11,140.33,1,2,0,56,0,0,0,CARD,INR,0,TXN_110819,CUS_2832
91.75,57.64,0,2,0,302,0,0,0,WALLET,INR,0,TXN_107902,CUS_4150
113.44,76.2,0,1,1,519,1,0,0,UPI,INR,0,TXN_112648,CUS_8416
132.84,111.31,0,4,0,672,0,0,0,CARD,INR,0,TXN_108538,CUS_3783
15.41,65.92,1,3,0,690,0,0,0,UPI,INR,0,TXN_104187,CUS_7880
73.5,82.1,0,3,0,471,0,0,0,CARD,INR,0,TXN_113854,CUS_3420
80.82,152.21,1,3,0,335,0,0,0,WALLET,INR,0,TXN_110264,CUS_8846
38.69,76.75,0,1,0,39,0,0,0,UPI,USD,0,TXN_101692,CUS_6227
45.27,35.87,0,5,0,176,0,0,0,CARD,USD,0,TXN_103635,CUS_7591
101.97,132.08,1,2,1,46,0,0,0,CARD,USD,0,TXN_108769,CUS_8463
233.16,216.25,0,3,0,175,0,0,0,CARD,INR,0,TXN_105108,CUS_9550
155.27,151.28,0,0,0,65,1,0,0,UPI,EUR,0,TXN_100789,CUS_5548
57.29,62.19,0,2,0,517,0,0,0,CARD,USD,0,TXN_113357,CUS_9967
14.43,26.4,0,2,0,467,0,0,0,CARD,INR,0,TXN_110112,CUS_3972
133.35,139.16,1,5,0,504,0,0,0,CARD,USD,0,TXN_113519,CUS_1969
220.55,240.69,1,7,0,669,0,0,0,UPI,USD,0,TXN_103815,CUS_6962
42.11,95.39,0,2,0,273,0,0,0,CARD,USD,0,TXN_110989,CUS_8867
88.56,85.41,0,1,0,1198,0,0,0,UPI,USD,0,TXN_109009,CUS_2170
94.63,85.64,1,4,0,51,0,0,0,CARD,INR,0,TXN_111241,CUS_9531
19.26,23.76,1,1,0,226,1,0,0,WALLET,INR,0,TXN_109458,CUS_1184
23.45,28.78,0,2,0,81,1,0,0,UPI,INR,0,TXN_107986,CUS_5485
60.94,49.58,1,2,0,580,0,0,0,WALLET,INR,0,TXN_100533,CUS_3200
342.25,311.16,0,4,0,192,0,0,0,CARD,INR,0,TXN_108952,CUS_2455
32.47,111.67,0,4,1,368,0,1,0,UPI,USD,0,TXN_102426,CUS_2489
449.53,424.22,0,1,0,250,0,0,0,CARD,INR,0,TXN_102749,CUS_5963
40.88,105.96,0,2,1,298,0,0,0,UPI,EUR,0,TXN_111614,CUS_7909
208.5,44.92,7,7,3,46,1,1,1,CARD,INR,1,TXN_109781,CUS_9880
67.15,61.29,0,6,0,309,0,0,0,CARD,USD,0,TXN_102909,CUS_4867
165.26,171.83,1,6,0,108,0,0,0,CARD,INR,0,TXN_109774,CUS_5820
54.93,79.64,0,4,0,253,0,0,0,CARD,INR,0,TXN_106299,CUS_2176
56.53,36.65,0,1,0,463,0,0,0,UPI,USD,0,TXN_103260,CUS_4533
214.47,166.81,0,5,0,188,0,0,0,CARD,INR,0,TXN_101037,CUS_9806
132.65,122.04,0,3,0,606,0,0,0,UPI,INR,0,TXN_100452,CUS_7953
35.06,27.96,0,0,0,594,0,0,0,CARD,EUR,0,TXN_104651,CUS_1997
147.5,137.79,1,5,0,420,0,0,0,CARD,INR,0,TXN_111475,CUS_1929
57.54,53.7,0,2,0,138,0,0,0,UPI,EUR,0,TXN_110136,CUS_8009
53.86,43.08,0,2,0,74,0,0,0,CARD,INR,0,TXN_100873,CUS_3505
209.11,243.35,0,2,0,55,0,0,0,NET_BANKING,EUR,0,TXN_107208,CUS_9892
91.7,125.05,1,3,0,53,0,0,0,UPI,INR,0,TXN_112379,CUS_8124
200.5,164.19,0,5,0,559,0,0,0,CARD,EUR,0,TXN_112235,CUS_3050
205.2,174.75,1,1,0,552,1,0,0,CARD,INR,0,TXN_111945,CUS_9365
157.31,114.86,0,1,0,50,0,0,0,UPI,EUR,0,TXN_105358,CUS_9550
165.8,155.94,1,3,1,77,0,0,0,UPI,INR,0,TXN_103186,CUS_7152
79.07,96.98,1,4,1,902,0,0,0,UPI,INR,0,TXN_107302,CUS_4581
214.9,117.32,0,1,0,146,0,0,0,NET_BANKING,INR,0,TXN_114984,CUS_8195
61.34,97.53,0,3,0,150,0,0,0,UPI,INR,0,TXN_104025,CUS_7887
139.93,25.55,4,9,3,17,1,1,3,WALLET,USD,1,TXN_101280,CUS_3803
221.29,201.82,1,4,0,917,0,0,0,CARD,USD,0,TXN_114383,CUS_3532
21.1,48.35,0,1,0,113,1,0,0,CARD,USD,0,TXN_103081,CUS_5238
261.2,74.05,5,6,3,79,0,1,2,UPI,USD,1,TXN_105212,CUS_5885
93.71,88.16,1,1,0,401,1,0,0,WALLET,USD,0,TXN_105646,CUS_7151
72.34,94.39,0,2,0,429,1,0,0,CARD,EUR,0,TXN_100056,CUS_3870
68.24,141.3,0,6,0,88,0,0,0,CARD,INR,0,TXN_110685,CUS_5546
44.32,86.13,0,3,1,196,1,0,0,NET_BANKING,USD,0,TXN_103535,CUS_3855
73.56,95.44,0,3,0,75,0,0,0,CARD,INR,0,TXN_114838,CUS_2227
36.84,133.6,0,0,0,452,0,0,0,UPI,USD,0,TXN_103423,CUS_1156
133.39,141.59,0,1,0,356,0,0,0,NET_BANKING,INR,0,TXN_102935,CUS_8901
75.23,81.79,1,3,0,53,0,0,0,CARD,INR,0,TXN_108690,CUS_9105
40.29,39.12,0,1,0,71,0,0,0,UPI,USD,0,TXN_105425,CUS_6201
194.22,155.13,1,3,0,143,0,0,0,WALLET,EUR,0,TXN_111560,CUS_8048
139.11,198.24,0,1,1,518,0,1,0,CARD,INR,0,TXN_110012,CUS_4704
69.97,68.06,0,1,0,626,0,0,0,UPI,EUR,0,TXN_101947,CUS_2738
103.03,80.49,1,6,0,116,0,0,0,CARD,INR,0,TXN_109087,CUS_6942
65.16,62.79,1,3,0,264,0,1,0,WALLET,INR,0,TXN_111427,CUS_5383
86.85,72.27,0,5,0,89,0,0,0,CARD,USD,0,TXN_106773,CUS_9263
34.69,25.39,1,1,1,207,0,0,0,UPI,USD,0,TXN_110550,CUS_4643
101.48,64.83,0,1,0,324,1,0,0,CARD,INR,0,TXN_100796,CUS_1095
321.44,325.63,1,1,0,99,0,0,0,CARD,INR,0,TXN_111739,CUS_4769
93.31,100.41,1,5,0,402,0,0,0,CARD,INR,0,TXN_104986,CUS_7624
67.18,63.58,0,2,0,213,0,0,0,WALLET,INR,0,TXN_102803,CUS_1106
250.81,211.55,1,2,0,57,0,0,0,CARD,USD,0,TXN_106007,CUS_1393
34.43,36.04,1,3,1,83,0,0,0,UPI,EUR,0,TXN_102050,CUS_2830
77.35,55.9,0,2,0,554,0,0,0,UPI,INR,0,TXN_107786,CUS_9250
61.89,87.76,0,4,0,266,0,0,0,CARD,USD,0,TXN_107143,CUS_1034
81.12,99.58,0,3,0,44,0,0,0,CARD,USD,0,TXN_113899,CUS_6922
